Setup,Learning Mode,Punishment,Alpha,Beta,Average Loss,Last Epoch Loss,is Loss min,Task Converge,Task Fail Percentage,Safe Converge,Safe Fail Percentage,Average Time,Last Epoch Time,Average Power,Last Epoch Power,Average Reward,Total Reward,First 10 Avg Time,Mid 10 Avg Time,Last 10 Avg Time,First 10 Avg Power,Mid 10 Avg Power,Last 10 Avg Power,"First 10 (total, task, safe) Fail","Mid 10 (total, task, safe) Fail","Last 10 (total, task, safe) Fail"
00,1,20,1,1,-0.4997031,-0.71001273,0,9966,0.23157684231576842,9941,0.022297770222977704,0.06709604588833656,0.02806946533333333,4.470853153983996,5.498113755985672,-0.06126527893417002,-0.2195669467505241,0.1350986707975,0.05659444009583333,0.05689686546,2.0832661428895225,4.881014411228916,5.05357317348362,"[16, 1.5, 0.1]","[3, 0.3, 0.0]","[0, 0.0, 0.0]"
