Setup,Learning Mode,Punishment,Alpha,Beta,Average Loss,Last Epoch Loss,is Loss min,Task Converge,Task Fail Percentage,Safe Converge,Safe Fail Percentage,Average Time,Last Epoch Time,Average Power,Last Epoch Power,Average Reward,Total Reward,First 10 Avg Time,Mid 10 Avg Time,Last 10 Avg Time,First 10 Avg Power,Mid 10 Avg Power,Last 10 Avg Power,"First 10 (total, task, safe) Fail","Mid 10 (total, task, safe) Fail","Last 10 (total, task, safe) Fail"
00,1,0,1,1,-0.38789603,-0.7261199,0,9998,0.47055294470552944,9897,0.03949605039496051,0.0823766714628608,0.07444194369166665,4.6325415532100545,4.476777182584874,-0.07633225965454446,-0.6862082384067085,0.16311606868090475,0.056358212554999995,0.05965486199583333,1.865047364379627,5.0029679243888,5.432268068383705,"[13, 1.2, 0.1]","[4, 0.4, 0.0]","[4, 0.4, 0.0]"
