Setup,Learning Mode,Punishment,Alpha,Beta,Average Loss,Last Epoch Loss,is Loss min,Task Converge,Task Fail Percentage,Safe Converge,Safe Fail Percentage,Average Time,Last Epoch Time,Average Power,Last Epoch Power,Average Reward,Total Reward,First 10 Avg Time,Mid 10 Avg Time,Last 10 Avg Time,First 10 Avg Power,Mid 10 Avg Power,Last 10 Avg Power,"First 10 (total, task, safe) Fail","Mid 10 (total, task, safe) Fail","Last 10 (total, task, safe) Fail"
00,0,20,1,1,-21.008986,-45.612926,0,9979,0.15728427157284272,9889,0.0156984301569843,0.055405585747283055,0.029908397600000004,4.8847746300347055,5.520423859588756,-0.20064035016031828,-1.94642427380085,0.12464577556154761,0.033219385096666665,0.029555069553333334,1.9153342440344208,5.313384192959189,5.68605662844492,"[17, 1.5, 0.2]","[2, 0.2, 0.0]","[0, 0.0, 0.0]"
